t,frame,x,y,z,doppler,snr_db,noise_db
1783975693.588,248,2.539,1.35,0.145,0.0,11.9,67.0
1783975693.588,248,5.362,0.169,0.698,0.0,20.0,59.6
1783975693.588,248,8.237,1.322,1.427,0.0,12.9,51.1
1783975693.689,249,0.726,0.07,0.136,0.0,14.1,78.3
1783975693.689,249,2.334,0.458,0.56,0.0,12.0,73.0
1783975693.689,249,2.539,1.35,0.152,0.0,12.1,66.8
1783975693.689,249,5.36,0.169,0.711,0.0,19.6,60.0
1783975693.689,249,8.262,1.322,1.279,0.0,12.3,51.3
1783975693.791,250,0.726,0.07,0.136,0.0,14.0,78.4
1783975693.791,250,2.334,0.458,0.56,0.0,12.3,72.7
1783975693.791,250,2.539,1.35,0.149,0.0,12.4,66.6
1783975693.791,250,5.362,0.169,0.698,0.0,19.6,60.0
1783975693.791,250,8.249,1.587,1.038,0.0,12.7,51.0
1783975693.893,251,0.726,0.07,0.137,0.0,14.0,78.4
1783975693.893,251,2.335,0.458,0.555,0.0,12.5,72.5
1783975693.893,251,2.54,1.35,0.131,0.0,12.4,66.6
1783975693.893,251,5.36,0.169,0.714,0.0,19.9,59.8
1783975693.893,251,8.279,1.322,1.16,0.0,12.2,51.5
1783975693.994,252,0.726,0.07,0.136,0.0,14.0,78.4
1783975693.994,252,2.335,0.458,0.553,0.0,12.3,72.7
1783975693.994,252,2.54,1.35,0.13,0.0,12.1,66.8
1783975693.994,252,5.36,0.169,0.712,0.0,19.7,59.9
1783975693.994,252,8.296,1.322,1.032,0.0,12.9,51.0
1783975694.095,253,0.726,0.07,0.136,0.0,14.1,78.3
1783975694.095,253,2.335,0.458,0.553,0.0,12.3,72.8
1783975694.095,253,2.54,1.35,0.135,0.0,12.0,66.9
1783975694.095,253,5.361,0.169,0.709,0.0,19.8,59.8
1783975694.095,253,8.292,1.322,1.067,0.0,14.2,49.7
1783975694.196,254,0.726,0.07,0.136,0.0,14.1,78.3
1783975694.196,254,2.336,0.458,0.552,0.0,12.3,72.8
1783975694.196,254,2.54,1.35,0.137,0.0,12.0,66.9
1783975694.196,254,5.361,0.169,0.707,0.0,19.8,59.8
1783975694.196,254,8.278,1.322,1.171,0.0,13.0,50.8
1783975694.297,255,0.726,0.07,0.136,0.0,14.0,78.3
1783975694.297,255,2.334,0.458,0.559,0.0,12.6,72.5
1783975694.297,255,2.54,1.35,0.133,0.0,12.0,67.0
1783975694.297,255,5.359,0.169,0.719,0.0,19.9,59.6
1783975694.297,255,8.285,1.322,1.116,0.0,12.7,51.3
1783975694.398,256,0.726,0.07,0.136,0.0,14.0,78.4
1783975694.398,256,2.334,0.458,0.556,0.0,13.1,72.0
1783975694.398,256,2.541,1.35,0.116,0.0,11.8,67.1
1783975694.398,256,5.36,0.169,0.715,0.0,19.8,59.8
1783975694.398,256,8.287,1.322,1.099,0.0,13.5,50.5
1783975694.499,257,0.726,0.07,0.136,0.0,14.1,78.3
1783975694.499,257,2.335,0.458,0.554,0.0,13.2,71.8
1783975694.499,257,2.541,1.35,0.121,0.0,11.8,67.1
1783975694.499,257,5.36,0.169,0.712,0.0,19.4,60.3
1783975694.499,257,8.237,1.587,1.125,0.0,12.8,50.7
1783975694.6,258,0.726,0.07,0.136,0.0,14.1,78.3
1783975694.6,258,2.337,0.458,0.546,0.0,13.1,72.0
1783975694.6,258,2.541,1.35,0.121,0.0,11.6,67.3
1783975694.6,258,5.359,0.169,0.722,0.0,19.3,60.3
1783975694.6,258,8.289,1.322,1.088,0.0,12.5,51.1
1783975694.701,259,0.726,0.07,0.136,0.0,14.0,78.4
1783975694.701,259,2.338,0.458,0.541,0.0,13.1,72.0
1783975694.701,259,2.54,1.35,0.128,0.0,11.8,67.1
1783975694.701,259,5.361,0.169,0.706,0.0,19.5,60.1
1783975694.701,259,8.296,1.322,1.035,0.0,12.7,51.0
1783975694.802,260,0.726,0.07,0.136,0.0,14.1,78.3
1783975694.802,260,2.336,0.458,0.55,0.0,13.0,72.0
1783975694.802,260,2.54,1.35,0.137,0.0,12.2,66.7
1783975694.802,260,5.359,0.169,0.719,0.0,19.3,60.3
1783975694.802,260,8.312,1.322,0.894,0.0,13.1,50.6
1783975694.902,261,0.726,0.07,0.136,0.0,14.2,78.2
1783975694.902,261,2.335,0.458,0.553,0.0,12.8,72.2
1783975694.902,261,2.54,1.35,0.134,0.0,12.6,66.3
1783975694.902,261,5.36,0.169,0.713,0.0,19.4,60.3
1783975694.902,261,8.278,1.322,1.171,0.0,13.2,50.6
1783975695.003,262,0.726,0.07,0.137,0.0,14.3,78.1
1783975695.003,262,0.718,-0.414,0.005,0.0,11.2,79.1
1783975695.003,262,2.336,0.458,0.548,0.0,12.6,72.4
1783975695.003,262,2.539,1.35,0.15,0.0,12.7,66.3
1783975695.003,262,5.357,0.169,0.737,0.0,19.3,60.3
1783975695.003,262,8.219,1.587,1.255,0.0,13.0,50.8
1783975695.107,263,0.726,0.07,0.137,0.0,14.2,78.1
1783975695.107,263,0.718,-0.414,0.005,0.0,11.3,79.1
1783975695.107,263,2.338,0.458,0.541,0.0,12.3,72.7
1783975695.107,263,2.539,1.35,0.159,0.0,12.4,66.6
1783975695.107,263,5.36,0.169,0.713,0.0,19.7,59.9
1783975695.107,263,8.31,1.322,0.913,0.0,14.1,49.5
1783975695.208,264,0.725,0.07,0.138,0.0,14.0,78.4
1783975695.208,264,2.336,0.458,0.549,0.0,12.5,72.5
1783975695.208,264,2.539,1.35,0.145,0.0,12.2,66.8
1783975695.208,264,5.357,0.169,0.733,0.0,19.4,60.2
1783975695.208,264,8.179,1.587,1.491,0.0,13.7,49.8
1783975695.259,265,0.725,0.07,0.139,0.0,14.0,78.4
1783975695.259,265,2.337,0.458,0.545,0.0,12.8,72.2
1783975695.259,265,2.54,1.35,0.133,0.0,12.3,66.7
1783975695.259,265,5.362,0.169,0.699,0.0,19.6,60.0
1783975695.259,265,8.241,1.587,1.096,0.0,13.1,50.6
1783975695.41,266,0.725,0.07,0.139,0.0,14.1,78.3
1783975695.41,266,2.341,0.458,0.53,0.0,12.9,72.1
1783975695.41,266,2.54,1.35,0.14,0.0,12.3,66.7
1783975695.41,266,5.357,0.169,0.733,0.0,19.5,60.1
1783975695.41,266,8.217,1.587,1.263,0.0,12.8,50.7
1783975695.512,267,0.726,0.07,0.137,0.0,14.2,78.2
1783975695.512,267,0.718,-0.414,0.004,0.0,11.3,79.1
1783975695.512,267,2.342,0.458,0.523,0.0,12.7,72.3
1783975695.512,267,2.539,1.35,0.145,0.0,12.1,66.8
1783975695.512,267,5.362,0.169,0.7,0.0,19.3,60.3
1783975695.512,267,8.292,1.322,1.061,0.0,12.0,51.6
1783975695.615,268,0.726,0.07,0.136,0.0,14.2,78.2
1783975695.615,268,0.718,-0.414,0.004,0.0,11.3,79.1
1783975695.615,268,2.343,0.458,0.52,0.0,12.2,72.8
1783975695.615,268,2.539,1.35,0.153,0.0,11.7,67.2
1783975695.615,268,5.36,0.169,0.714,0.0,19.5,60.1
1783975695.615,268,8.264,1.322,1.262,0.0,12.8,50.6
1783975695.671,269,0.725,0.07,0.138,0.0,14.2,78.2
1783975695.671,269,0.718,-0.414,0.005,0.0,11.3,79.1
1783975695.671,269,2.342,0.458,0.523,0.0,12.3,72.7
1783975695.671,269,2.539,1.35,0.152,0.0,12.1,66.7
1783975695.671,269,5.358,0.169,0.728,0.0,19.4,60.2
1783975695.773,270,0.725,0.07,0.138,0.0,14.1,78.3
1783975695.773,270,2.342,0.458,0.526,0.0,12.9,72.1
1783975695.773,270,2.539,1.35,0.146,0.0,12.1,66.8
1783975695.773,270,5.36,0.169,0.713,0.0,19.3,60.3
1783975695.773,270,8.258,1.322,1.3,0.0,12.1,51.6
1783975695.874,271,0.725,0.07,0.139,0.0,14.0,78.4
1783975695.874,271,2.338,0.458,0.54,0.0,13.0,71.9
1783975695.874,271,2.539,1.35,0.153,0.0,12.3,66.7
1783975695.874,271,5.36,0.169,0.717,0.0,19.5,60.1
1783975695.874,271,8.3,1.322,1.002,0.0,11.6,51.9
1783975695.975,272,0.725,0.07,0.14,0.0,13.9,78.5
1783975695.975,272,2.337,0.458,0.545,0.0,12.9,72.0
1783975695.975,272,2.539,1.35,0.147,0.0,12.2,66.7
1783975695.975,272,5.361,0.169,0.705,0.0,19.7,60.0
1783975695.975,272,8.275,1.322,1.187,0.0,13.2,50.5
1783975696.076,273,0.725,0.07,0.14,0.0,13.9,78.4
1783975696.076,273,2.337,0.458,0.547,0.0,12.7,72.4
1783975696.076,273,2.539,1.35,0.144,0.0,12.0,66.9
1783975696.076,273,5.359,0.169,0.721,0.0,19.6,60.0
1783975696.076,273,8.291,1.322,1.069,0.0,12.5,51.1
1783975696.178,274,0.725,0.07,0.139,0.0,14.2,78.2
1783975696.178,274,0.718,-0.414,0.006,0.0,11.4,79.0
1783975696.178,274,2.338,0.458,0.541,0.0,12.5,72.6
1783975696.178,274,2.539,1.35,0.154,0.0,12.1,66.8
1783975696.178,274,5.359,0.169,0.724,0.0,19.5,60.1
1783975696.178,274,8.263,1.322,1.271,0.0,13.1,50.5
1783975696.278,275,0.725,0.07,0.139,0.0,14.3,78.1
1783975696.278,275,0.718,-0.414,0.007,0.0,11.6,78.8
1783975696.278,275,2.339,0.458,0.535,0.0,12.4,72.6
1783975696.278,275,2.539,1.35,0.148,0.0,12.3,66.6
1783975696.278,275,5.361,0.169,0.703,0.0,19.7,59.9
1783975696.278,275,8.323,1.322,0.785,0.0,12.5,51.2
1783975696.379,276,0.725,0.07,0.139,0.0,14.3,78.1
1783975696.379,276,0.718,-0.414,0.007,0.0,11.4,79.0
1783975696.379,276,2.337,0.458,0.544,0.0,12.5,72.6
1783975696.379,276,2.54,1.35,0.143,0.0,12.5,66.5
1783975696.379,276,5.356,0.169,0.744,0.0,19.5,60.1
1783975696.379,276,8.27,1.322,1.226,0.0,12.7,51.0
1783975696.48,277,0.725,0.07,0.138,0.0,14.2,78.2
1783975696.48,277,0.718,-0.414,0.007,0.0,11.3,79.1
1783975696.48,277,2.335,0.458,0.554,0.0,12.8,72.3
1783975696.48,277,2.54,1.35,0.143,0.0,12.7,66.2
1783975696.48,277,5.36,0.169,0.713,0.0,19.2,60.4
1783975696.48,277,8.298,1.322,1.017,0.0,12.2,51.6
1783975696.58,278,0.725,0.07,0.138,0.0,14.2,78.3
1783975696.58,278,2.333,0.458,0.563,0.0,13.0,72.1
1783975696.58,278,2.54,1.35,0.131,0.0,12.7,66.3
1783975696.58,278,5.362,0.169,0.695,0.0,19.2,60.4
1783975696.58,278,8.247,1.322,1.372,0.0,12.7,50.7
1783975696.681,279,0.725,0.07,0.139,0.0,14.1,78.4
1783975696.681,279,2.334,0.458,0.558,0.0,12.8,72.2
1783975696.681,279,2.54,1.35,0.133,0.0,12.7,66.3
1783975696.681,279,5.36,0.169,0.714,0.0,19.4,60.2
1783975696.681,279,8.213,1.322,1.56,0.0,14.0,50.0
1783975696.781,280,0.725,0.07,0.139,0.0,14.0,78.4
1783975696.781,280,2.334,0.458,0.558,0.0,12.9,72.2
1783975696.781,280,2.541,1.35,0.124,0.0,12.7,66.3
1783975696.781,280,5.359,0.169,0.723,0.0,19.0,60.6
1783975696.781,280,8.292,1.322,1.062,0.0,14.0,49.8
1783975696.882,281,0.725,0.07,0.139,0.0,14.0,78.4
1783975696.882,281,2.334,0.458,0.56,0.0,12.8,72.3
1783975696.882,281,2.541,1.35,0.121,0.0,12.7,66.3
1783975696.882,281,5.358,0.169,0.728,0.0,19.3,60.3
1783975696.882,281,8.306,1.322,0.952,0.0,13.1,50.6
1783975696.983,282,0.725,0.07,0.138,0.0,14.0,78.4
1783975696.983,282,2.335,0.458,0.556,0.0,12.7,72.3
1783975696.983,282,2.541,1.35,0.124,0.0,12.8,66.2
1783975696.983,282,5.36,0.169,0.715,0.0,19.1,60.5
1783975696.983,282,8.229,1.587,1.182,0.0,12.8,50.8
1783975697.084,283,0.726,0.07,0.137,0.0,14.1,78.4
1783975697.084,283,2.336,0.458,0.55,0.0,12.8,72.3
1783975697.084,283,2.54,1.35,0.129,0.0,12.7,66.3
1783975697.084,283,5.36,0.169,0.715,0.0,19.5,60.1
1783975697.084,283,8.278,1.322,1.171,0.0,13.3,50.5
1783975697.185,284,0.725,0.07,0.138,0.0,14.1,78.4
1783975697.185,284,2.335,0.458,0.555,0.0,12.8,72.3
1783975697.185,284,2.54,1.35,0.134,0.0,12.5,66.4
1783975697.185,284,5.361,0.169,0.709,0.0,19.1,60.5
1783975697.185,284,8.291,1.322,1.069,0.0,12.7,51.2
1783975697.287,285,0.725,0.07,0.138,0.0,14.0,78.4
1783975697.287,285,2.334,0.458,0.557,0.0,13.0,72.1
1783975697.287,285,2.541,1.35,0.12,0.0,12.3,66.6
1783975697.287,285,5.359,0.169,0.718,0.0,19.3,60.3
1783975697.287,285,8.274,1.322,1.193,0.0,12.8,50.7
1783975697.388,286,0.726,0.07,0.136,0.0,14.0,78.4
1783975697.388,286,2.336,0.458,0.55,0.0,12.9,72.2
1783975697.388,286,2.541,1.35,0.111,0.0,12.1,66.9
1783975697.388,286,5.36,0.169,0.712,0.0,19.1,60.5
1783975697.388,286,8.276,1.322,1.183,0.0,12.9,50.8
1783975697.49,287,0.726,0.07,0.136,0.0,14.1,78.3
1783975697.49,287,2.336,0.458,0.552,0.0,13.0,72.1
1783975697.49,287,2.541,1.35,0.122,0.0,12.0,67.0
1783975697.49,287,5.359,0.169,0.72,0.0,19.2,60.4
1783975697.49,287,8.3,1.322,0.998,0.0,13.4,50.6
1783975697.591,288,0.726,0.07,0.137,0.0,14.0,78.4
1783975697.591,288,2.336,0.458,0.549,0.0,13.1,72.0
1783975697.591,288,2.541,1.35,0.116,0.0,12.0,66.9
1783975697.591,288,5.359,0.169,0.721,0.0,19.6,60.0
1783975697.591,288,8.291,1.322,1.072,0.0,12.7,50.9
1783975697.692,289,0.726,0.07,0.137,0.0,14.0,78.4
1783975697.692,289,2.337,0.458,0.545,0.0,13.1,72.1
1783975697.692,289,2.541,1.35,0.109,0.0,12.3,66.7
1783975697.692,289,5.36,0.169,0.713,0.0,19.5,60.1
1783975697.692,289,8.24,1.322,1.41,0.0,12.6,51.2
1783975697.794,290,0.726,0.07,0.137,0.0,14.0,78.4
1783975697.794,290,2.336,0.458,0.551,0.0,12.9,72.2
1783975697.794,290,2.541,1.35,0.104,0.0,12.0,66.9
1783975697.794,290,5.36,0.169,0.71,0.0,19.2,60.4
1783975697.794,290,8.3,1.322,0.998,0.0,12.6,51.0
1783975697.896,291,0.726,0.07,0.136,0.0,14.0,78.4
1783975697.896,291,2.335,0.458,0.554,0.0,12.8,72.3
1783975697.896,291,2.541,1.35,0.112,0.0,12.0,67.0
1783975697.896,291,5.361,0.169,0.704,0.0,19.5,60.1
1783975697.896,291,8.265,1.322,1.254,0.0,12.7,51.1
1783975697.998,292,0.726,0.07,0.137,0.0,14.0,78.4
1783975697.998,292,2.335,0.458,0.555,0.0,12.9,72.2
1783975697.998,292,2.541,1.35,0.117,0.0,12.0,66.9
1783975697.998,292,5.359,0.169,0.718,0.0,19.4,60.2
1783975697.998,292,8.285,1.322,1.116,0.0,13.8,50.2
1783975698.099,293,0.726,0.07,0.137,0.0,14.1,78.3
1783975698.099,293,2.333,0.458,0.562,0.0,12.7,72.5
1783975698.099,293,2.541,1.35,0.12,0.0,12.3,66.7
1783975698.099,293,5.361,0.169,0.705,0.0,19.5,60.1
1783975698.099,293,8.273,1.322,1.204,0.0,12.6,51.3
1783975698.199,294,0.725,0.07,0.138,0.0,14.1,78.3
1783975698.199,294,2.332,0.458,0.567,0.0,12.4,72.7
1783975698.199,294,2.541,1.35,0.118,0.0,12.4,66.6
1783975698.199,294,5.362,0.169,0.697,0.0,19.9,59.7
1783975698.199,294,8.224,1.587,1.216,0.0,12.8,50.7
1783975698.301,295,0.725,0.07,0.139,0.0,14.3,78.1
1783975698.301,295,0.718,-0.414,0.005,0.0,11.3,79.1
1783975698.301,295,2.332,0.458,0.565,0.0,11.9,73.2
1783975698.301,295,2.541,1.35,0.121,0.0,12.5,66.5
1783975698.301,295,5.36,0.169,0.715,0.0,19.6,60.0
1783975698.301,295,8.26,1.322,1.289,0.0,13.8,49.9
1783975698.402,296,0.726,0.07,0.137,0.0,14.4,78.0
1783975698.402,296,0.718,-0.414,0.003,0.0,11.5,78.9
1783975698.402,296,2.335,0.458,0.553,0.0,12.2,72.8
1783975698.402,296,2.541,1.35,0.12,0.0,12.5,66.6
1783975698.402,296,5.361,0.169,0.709,0.0,20.2,59.4
1783975698.402,296,8.27,1.322,1.226,0.0,13.7,50.0
1783975698.504,297,0.726,0.07,0.137,0.0,14.2,78.2
1783975698.504,297,0.718,-0.414,0.003,0.0,11.4,79.0
1783975698.504,297,2.336,0.458,0.548,0.0,12.7,72.4
1783975698.504,297,2.541,1.35,0.123,0.0,12.2,66.9
1783975698.504,297,5.36,0.169,0.715,0.0,19.7,59.9
1783975698.504,297,8.278,1.322,1.167,0.0,12.7,50.9
1783975698.606,298,0.725,0.07,0.139,0.0,14.0,78.4
1783975698.606,298,2.337,0.458,0.545,0.0,12.7,72.3
1783975698.606,298,2.54,1.35,0.131,0.0,12.2,66.9
1783975698.606,298,5.362,0.169,0.702,0.0,19.5,60.1
1783975698.606,298,8.269,1.322,1.233,0.0,12.7,50.8
1783975698.706,299,0.725,0.07,0.138,0.0,14.1,78.4
1783975698.706,299,2.34,0.458,0.534,0.0,12.5,72.5
1783975698.706,299,2.54,1.35,0.139,0.0,12.0,67.1
1783975698.706,299,5.358,0.169,0.729,0.0,19.4,60.2
1783975698.706,299,8.297,1.322,1.027,0.0,12.4,51.0
1783975698.808,300,0.726,0.07,0.138,0.0,14.2,78.2
1783975698.808,300,0.718,-0.414,0.003,0.0,11.2,79.2
1783975698.808,300,2.341,0.458,0.53,0.0,12.7,72.3
1783975698.808,300,2.54,1.35,0.127,0.0,12.0,67.1
1783975698.808,300,5.358,0.169,0.731,0.0,19.4,60.3
1783975698.808,300,8.291,1.322,1.073,0.0,12.3,51.2
1783975698.909,301,0.726,0.07,0.136,0.0,14.3,78.1
1783975698.909,301,0.718,-0.414,0.002,0.0,11.3,79.1
1783975698.909,301,2.34,0.458,0.531,0.0,12.7,72.4
1783975698.909,301,2.54,1.35,0.141,0.0,12.0,67.1
1783975698.909,301,5.358,0.169,0.728,0.0,19.5,60.1
1783975698.909,301,8.267,1.587,0.878,0.0,12.9,50.9
1783975698.961,302,0.726,0.07,0.137,0.0,14.3,78.2
1783975698.961,302,0.718,-0.414,0.002,0.0,11.3,79.1
1783975698.961,302,2.34,0.458,0.531,0.0,12.6,72.4
1783975698.961,302,2.54,1.35,0.134,0.0,11.9,67.2
1783975698.961,302,5.36,0.169,0.712,0.0,19.7,59.9
1783975698.961,302,8.291,1.322,1.073,0.0,12.4,51.1
1783975699.112,303,0.726,0.07,0.137,0.0,14.1,78.3
1783975699.112,303,0.718,-0.414,0.003,0.0,11.2,79.2
1783975699.112,303,2.34,0.458,0.534,0.0,12.4,72.6
1783975699.112,303,2.54,1.35,0.142,0.0,11.7,67.4
1783975699.112,303,5.361,0.169,0.707,0.0,19.8,59.8
1783975699.112,303,8.266,1.322,1.247,0.0,12.0,51.9
1783975699.164,304,0.725,0.07,0.139,0.0,13.9,78.5
1783975699.164,304,2.338,0.458,0.541,0.0,12.5,72.5
1783975699.164,304,2.54,1.35,0.14,0.0,12.0,67.2
1783975699.164,304,5.361,0.169,0.709,0.0,19.3,60.3
1783975699.164,304,8.324,1.322,0.774,0.0,13.4,50.1
1783975699.265,305,0.725,0.07,0.139,0.0,14.0,78.4
1783975699.265,305,2.335,0.458,0.556,0.0,12.5,72.5
1783975699.265,305,2.54,1.35,0.141,0.0,12.2,66.9
1783975699.265,305,5.36,0.169,0.712,0.0,19.9,59.7
1783975699.265,305,8.232,1.587,1.163,0.0,12.9,50.7
1783975699.366,306,0.725,0.07,0.139,0.0,14.3,78.1
1783975699.366,306,0.718,-0.414,0.002,0.0,11.5,78.9
1783975699.366,306,2.334,0.458,0.558,0.0,12.5,72.6
1783975699.366,306,2.539,1.35,0.145,0.0,12.4,66.7
1783975699.366,306,5.361,0.169,0.705,0.0,19.9,59.6
1783975699.366,306,8.31,1.322,0.909,0.0,12.3,51.4
1783975699.516,307,0.725,0.07,0.139,0.0,14.4,78.0
1783975699.516,307,0.718,-0.414,0.003,0.0,11.5,78.9
1783975699.516,307,2.333,0.458,0.564,0.0,11.9,73.2
1783975699.516,307,2.54,1.35,0.138,0.0,12.6,66.5
1783975699.516,307,5.36,0.169,0.714,0.0,19.9,59.7
1783975699.516,307,8.246,1.587,1.058,0.0,14.3,49.7
1783975699.567,308,0.725,0.07,0.14,0.0,14.3,78.1
1783975699.567,308,0.718,-0.414,0.004,0.0,11.4,79.0
1783975699.567,308,2.333,0.458,0.562,0.0,11.6,73.5
1783975699.567,308,2.54,1.35,0.136,0.0,12.7,66.3
1783975699.567,308,5.36,0.169,0.716,0.0,19.9,59.8
1783975699.567,308,8.305,1.322,0.954,0.0,13.9,50.1
1783975699.668,309,0.725,0.07,0.141,0.0,14.2,78.2
1783975699.668,309,2.332,0.458,0.566,0.0,11.5,73.6
1783975699.668,309,2.54,1.35,0.13,0.0,12.7,66.3
1783975699.668,309,5.359,0.169,0.72,0.0,19.6,60.0
1783975699.668,309,8.307,1.322,0.941,0.0,13.5,50.5
1783975699.769,310,0.725,0.07,0.14,0.0,14.1,78.3
1783975699.769,310,2.331,0.458,0.571,0.0,11.6,73.4
1783975699.769,310,2.54,1.35,0.132,0.0,12.7,66.3
1783975699.769,310,5.362,0.169,0.696,0.0,19.8,59.8
1783975699.769,310,8.293,1.322,1.055,0.0,14.2,49.8
1783975699.87,311,0.725,0.07,0.14,0.0,14.0,78.4
1783975699.87,311,2.33,0.458,0.573,0.0,11.8,73.2
1783975699.87,311,2.54,1.35,0.137,0.0,12.5,66.5
1783975699.87,311,5.361,0.169,0.709,0.0,19.8,59.8
1783975699.87,311,8.254,1.587,0.997,0.0,12.7,51.3
1783975699.973,312,0.725,0.07,0.14,0.0,14.0,78.4
1783975699.973,312,2.33,0.458,0.576,0.0,12.0,73.1
1783975699.973,312,2.54,1.35,0.138,0.0,12.4,66.6
1783975699.973,312,5.361,0.169,0.705,0.0,19.8,59.8
1783975699.973,312,8.316,1.322,0.855,0.0,12.9,50.8
1783975700.073,313,0.725,0.07,0.141,0.0,13.9,78.5
1783975700.073,313,2.331,0.458,0.571,0.0,12.3,72.8
1783975700.073,313,2.54,1.35,0.133,0.0,12.3,66.6
1783975700.073,313,5.363,0.169,0.693,0.0,19.8,59.8
1783975700.073,313,8.215,1.587,1.28,0.0,12.4,51.4
1783975700.173,314,0.725,0.07,0.141,0.0,13.9,78.5
1783975700.173,314,2.329,0.458,0.579,0.0,12.3,72.8
1783975700.173,314,2.54,1.35,0.137,0.0,12.3,66.6
1783975700.173,314,5.36,0.169,0.712,0.0,19.5,60.1
1783975700.173,314,8.278,1.322,1.166,0.0,13.1,50.8
1783975700.275,315,0.725,0.07,0.139,0.0,14.0,78.4
1783975700.275,315,2.33,0.458,0.577,0.0,12.3,72.8
1783975700.275,315,2.54,1.35,0.142,0.0,12.1,66.8
1783975700.275,315,5.36,0.169,0.717,0.0,20.3,59.3
1783975700.275,315,8.267,1.322,1.245,0.0,13.3,50.9
1783975700.376,316,0.725,0.07,0.139,0.0,14.0,78.4
1783975700.376,316,2.33,0.458,0.574,0.0,12.4,72.7
1783975700.376,316,2.54,1.35,0.138,0.0,12.0,66.9
1783975700.376,316,5.36,0.169,0.711,0.0,20.1,59.5
1783975700.376,316,8.247,1.322,1.37,0.0,13.1,51.2
1783975700.478,317,0.725,0.07,0.14,0.0,13.9,78.5
1783975700.478,317,2.33,0.458,0.576,0.0,12.5,72.7
1783975700.478,317,2.54,1.35,0.13,0.0,12.1,66.9
1783975700.478,317,5.361,0.169,0.705,0.0,20.1,59.6
1783975700.478,317,8.27,1.322,1.22,0.0,13.2,50.9
1783975700.58,318,0.725,0.07,0.14,0.0,14.0,78.5
1783975700.58,318,2.331,0.458,0.57,0.0,12.5,72.6
1783975700.58,318,2.54,1.35,0.133,0.0,12.1,66.8
1783975700.58,318,5.359,0.169,0.718,0.0,19.9,59.7
1783975700.58,318,8.265,1.322,1.26,0.0,12.3,51.8
1783975700.682,319,0.725,0.07,0.14,0.0,14.0,78.4
1783975700.682,319,2.331,0.458,0.57,0.0,12.6,72.6
1783975700.682,319,2.54,1.35,0.136,0.0,12.0,66.9
1783975700.682,319,5.36,0.169,0.713,0.0,20.0,59.6
1783975700.682,319,8.25,1.322,1.35,0.0,13.0,50.8
1783975700.782,320,0.725,0.07,0.138,0.0,14.0,78.4
1783975700.782,320,2.331,0.458,0.57,0.0,12.5,72.6
1783975700.782,320,2.54,1.35,0.132,0.0,12.0,66.8
1783975700.782,320,5.361,0.169,0.706,0.0,20.1,59.5
1783975700.782,320,8.188,1.587,1.44,0.0,12.9,50.9
1783975700.883,321,0.725,0.07,0.139,0.0,14.0,78.4
1783975700.883,321,2.332,0.458,0.568,0.0,12.6,72.6
1783975700.883,321,2.54,1.35,0.135,0.0,12.1,66.8
1783975700.883,321,5.359,0.169,0.718,0.0,19.6,60.0
1783975700.883,321,8.255,1.322,1.318,0.0,13.9,50.0
1783975700.983,322,0.725,0.07,0.139,0.0,14.0,78.4
1783975700.983,322,2.331,0.458,0.571,0.0,12.6,72.5
1783975700.983,322,2.541,1.35,0.119,0.0,12.1,66.8
1783975700.983,322,5.361,0.169,0.706,0.0,19.6,60.0
1783975700.983,322,8.274,1.322,1.196,0.0,12.9,51.0
1783975701.084,323,0.725,0.07,0.139,0.0,13.9,78.5
1783975701.084,323,2.33,0.458,0.574,0.0,12.8,72.3
1783975701.084,323,2.54,1.35,0.127,0.0,12.0,66.9
1783975701.084,323,5.361,0.169,0.703,0.0,19.7,59.9
1783975701.084,323,8.261,1.322,1.284,0.0,13.0,50.9
1783975701.185,324,0.725,0.07,0.138,0.0,14.0,78.4
1783975701.185,324,2.33,0.458,0.573,0.0,12.8,72.4
1783975701.185,324,2.541,1.35,0.121,0.0,11.8,67.1
1783975701.185,324,5.36,0.169,0.716,0.0,20.1,59.5
1783975701.185,324,8.245,1.587,1.07,0.0,13.1,50.7
1783975701.285,325,0.726,0.07,0.137,0.0,14.0,78.4
1783975701.285,325,2.331,0.458,0.571,0.0,12.4,72.7
1783975701.285,325,2.54,1.35,0.129,0.0,11.7,67.2
1783975701.285,325,5.36,0.169,0.716,0.0,20.0,59.6
1783975701.285,325,8.264,1.322,1.266,0.0,13.4,50.7
1783975701.388,326,0.725,0.07,0.138,0.0,14.0,78.4
1783975701.388,326,2.332,0.458,0.568,0.0,12.4,72.7
1783975701.388,326,2.54,1.35,0.129,0.0,11.9,67.1
1783975701.388,326,5.36,0.169,0.716,0.0,19.9,59.7
1783975701.388,326,8.277,1.322,1.177,0.0,13.5,50.6
1783975701.489,327,0.725,0.07,0.14,0.0,14.1,78.3
1783975701.489,327,2.33,0.458,0.577,0.0,12.0,73.1
1783975701.489,327,2.541,1.35,0.121,0.0,12.3,66.7
1783975701.489,327,5.361,0.169,0.706,0.0,20.0,59.6
1783975701.489,327,8.306,1.322,0.951,0.0,12.5,51.5
1783975701.591,328,0.725,0.07,0.141,0.0,14.3,78.1
1783975701.591,328,0.718,-0.414,0.005,0.0,11.4,79.0
1783975701.591,328,2.331,0.458,0.572,0.0,11.6,73.5
1783975701.591,328,2.541,1.35,0.115,0.0,12.4,66.6
1783975701.591,328,5.36,0.169,0.716,0.0,19.7,59.9
1783975701.591,328,8.242,1.322,1.399,0.0,12.8,50.7
