seq,ts_ticks,ts_src,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps
226305,1186265317,0,1003,5,8,-210,-980,-70
226306,1186270308,0,1003,5,8,-210,-980,-70
226307,1186275309,0,1000,1,-8,-350,-1400,-70
226308,1186280308,0,1000,1,-8,-350,-1400,-70
226309,1186285307,0,1000,1,-8,-350,-1400,-70
226310,1186290312,0,1002,4,7,-140,-700,-70
226311,1186295317,0,1002,4,7,-140,-700,-70
226312,1186301366,0,1002,4,7,-140,-700,-70
226314,1186305678,0,1002,4,7,-140,-700,-70
226315,1186310554,0,1008,6,8,-280,-980,-70
226316,1186315538,0,1008,6,8,-280,-980,-70
226318,1186320340,0,1008,6,8,-280,-980,-70
226319,1186325313,0,1008,6,8,-280,-980,-70
226320,1186330311,0,1001,-2,-7,-280,-1470,0
226321,1186335304,0,1001,-2,-7,-280,-1470,0
226322,1186340306,0,1001,-2,-7,-280,-1470,0
226323,1186345307,0,1001,-2,-7,-280,-1470,0
226324,1186350311,0,1001,12,1,-140,-630,-70
226325,1186355309,0,1001,12,1,-140,-630,-70
226326,1186360307,0,1001,12,1,-140,-630,-70
226327,1186365311,0,1002,-8,9,-210,-980,0
226328,1186370307,0,1002,-8,9,-210,-980,0
226329,1186375307,0,1002,-8,9,-210,-980,0
226330,1186380313,0,1002,-8,9,-210,-980,0
226331,1186385309,0,999,11,-5,-280,-1190,-140
226332,1186390312,0,999,11,-5,-280,-1190,-140
226333,1186395308,0,999,11,-5,-280,-1190,-140
226334,1186400313,0,999,11,-5,-280,-1190,-140
226335,1186405312,0,1007,3,5,-280,-840,-70
226336,1186410308,0,1007,3,5,-280,-840,-70
226337,1186415531,0,1007,3,5,-280,-840,-70
226339,1186420464,0,998,-1,5,-140,-1190,-70
226340,1186425402,0,998,-1,5,-140,-1190,-70
226342,1186430356,0,998,-1,5,-140,-1190,-70
226343,1186435326,0,998,-1,5,-140,-1190,-70
226344,1186440312,0,1003,14,0,-350,-1120,-140
226345,1186445311,0,1003,14,0,-350,-1120,-140
226346,1186450306,0,1003,14,0,-350,-1120,-140
226347,1186455309,0,1003,14,0,-350,-1120,-140
226348,1186460308,0,1002,-7,4,-210,-1050,-70
226349,1186465308,0,1002,-7,4,-210,-1050,-70
226350,1186470305,0,1002,-7,4,-210,-1050,-70
226351,1186475308,0,1004,11,5,-210,-840,-140
226352,1186480305,0,1004,11,5,-210,-840,-140
226353,1186485310,0,1004,11,5,-210,-840,-140
226354,1186490308,0,1004,11,5,-210,-840,-140
226355,1186495309,0,1000,0,-1,-280,-1330,-70
226356,1186500312,0,1000,0,-1,-280,-1330,-70
226357,1186505306,0,1000,0,-1,-280,-1330,-70
226358,1186510309,0,1000,0,-1,-280,-1330,-70
226359,1186515310,0,1005,4,4,-140,-840,-140
226360,1186520308,0,1005,4,4,-140,-840,-140
226361,1186525309,0,1005,4,4,-140,-840,-140
226362,1186531315,0,1000,5,5,-210,-1050,-70
226364,1186535512,0,1000,5,5,-210,-1050,-70
226365,1186540433,0,1000,5,5,-210,-1050,-70
226367,1186545390,0,1000,5,5,-210,-1050,-70
226368,1186550326,0,1005,4,-2,-280,-1120,-70
226369,1186555313,0,1005,4,-2,-280,-1120,-70
226370,1186560311,0,1005,4,-2,-280,-1120,-70
226371,1186565305,0,1005,4,-2,-280,-1120,-70
226372,1186570308,0,1000,0,6,-140,-910,-70
226373,1186575311,0,1000,0,6,-140,-910,-70
226374,1186580306,0,1000,0,6,-140,-910,-70
226375,1186585307,0,1000,0,6,-140,-910,-70
226376,1186590309,0,1003,8,6,-280,-980,-140
226377,1186595305,0,1003,8,6,-280,-980,-140
226378,1186600306,0,1003,8,6,-280,-980,-140
226379,1186605306,0,1002,0,-4,-280,-1330,0
226380,1186610322,0,1002,0,-4,-280,-1330,0
226381,1186615307,0,1002,0,-4,-280,-1330,0
226382,1186620312,0,1002,0,-4,-280,-1330,0
226383,1186625308,0,1001,4,5,-140,-840,-70
226384,1186630305,0,1001,4,5,-140,-840,-70
226385,1186635307,0,1001,4,5,-140,-840,-70
226386,1186643322,0,1003,5,5,-280,-1050,-70
226387,1186645387,0,1003,5,5,-280,-1050,-70
226389,1186650501,0,1003,5,5,-280,-1050,-70
226390,1186657055,0,1003,5,5,-280,-1050,-70
226392,1186660337,0,1001,0,-2,-280,-1260,-70
226393,1186665318,0,1001,0,-2,-280,-1260,-70
226394,1186670310,0,1001,0,-2,-280,-1260,-70
226395,1186675306,0,1001,0,-2,-280,-1260,-70
226396,1186680309,0,1003,7,5,-210,-840,-140
226397,1186685304,0,1003,7,5,-210,-840,-140
226398,1186690307,0,1003,7,5,-210,-840,-140
226399,1186695307,0,1003,7,5,-210,-840,-140
226400,1186700308,0,1003,0,4,-280,-1120,-70
226401,1186705308,0,1003,0,4,-280,-1120,-70
226402,1186710309,0,1003,0,4,-280,-1120,-70
226403,1186715307,0,1003,0,4,-280,-1120,-70
226404,1186720314,0,1001,3,0,-210,-1120,-70
226405,1186725307,0,1001,3,0,-210,-1120,-70
226406,1186730309,0,1001,3,0,-210,-1120,-70
226407,1186735308,0,1002,4,7,-210,-910,-70
226408,1186740310,0,1002,4,7,-210,-910,-70
226409,1186745309,0,1002,4,7,-210,-910,-70
226410,1186750313,0,1002,4,7,-210,-910,-70
226411,1186757173,0,1002,2,0,-210,-1190,-70
226412,1186761066,0,1002,2,0,-210,-1190,-70
226414,1186765380,0,1002,2,0,-210,-1190,-70
226415,1186771624,0,1001,3,1,-210,-1050,-70
226418,1186775329,0,1001,3,1,-210,-1050,-70
226419,1186780314,0,1001,3,1,-210,-1050,-70
226420,1186785309,0,1001,3,1,-210,-1050,-70
226421,1186790310,0,1003,3,5,-210,-980,-70
226422,1186795307,0,1003,3,5,-210,-980,-70
226423,1186800309,0,1003,3,5,-210,-980,-70
226424,1186805313,0,1003,3,5,-210,-980,-70
226425,1186810304,0,1002,2,0,-210,-1190,-70
226426,1186815321,0,1002,2,0,-210,-1190,-70
226427,1186820304,0,1002,2,0,-210,-1190,-70
226428,1186825308,0,1002,2,0,-210,-1190,-70
226429,1186830311,0,1001,4,2,-210,-980,-70
226430,1186835306,0,1001,4,2,-210,-980,-70
226431,1186840307,0,1001,4,2,-210,-980,-70
226432,1186845310,0,1003,2,4,-210,-1050,-70
226433,1186850305,0,1003,2,4,-210,-1050,-70
226434,1186855315,0,1003,2,4,-210,-1050,-70
226435,1186860308,0,1003,2,4,-210,-1050,-70
226436,1186865322,0,1001,2,1,-210,-1190,-70
226437,1186871170,0,1001,2,1,-210,-1190,-70
226439,1186875493,0,1001,2,1,-210,-1190,-70
226440,1186880344,0,1001,2,1,-210,-1190,-70
226441,1186885428,0,1002,3,2,-210,-980,-70
226443,1186890333,0,1002,3,2,-210,-980,-70
226444,1186895315,0,1002,3,2,-210,-980,-70
226445,1186900314,0,1002,3,2,-210,-980,-70
226446,1186905308,0,1002,2,5,-210,-980,-70
226447,1186910310,0,1002,2,5,-210,-980,-70
226448,1186915306,0,1002,2,5,-210,-980,-70
226449,1186920304,0,1001,4,0,-280,-1120,-70
226450,1186925305,0,1001,4,0,-280,-1120,-70
226451,1186930306,0,1001,4,0,-280,-1120,-70
226452,1186935307,0,1001,4,0,-280,-1120,-70
226453,1186940309,0,1001,4,0,-280,-1050,-70
226454,1186945308,0,1001,4,0,-280,-1050,-70
226455,1186950305,0,1001,4,0,-280,-1050,-70
226456,1186955306,0,1001,4,0,-280,-1050,-70
226457,1186960305,0,1005,4,5,-280,-910,-70
226458,1186965306,0,1005,4,5,-280,-910,-70
226459,1186970310,0,1005,4,5,-280,-910,-70
226460,1186975308,0,1003,0,1,-280,-1190,-70
226461,1186980315,0,1003,0,1,-280,-1190,-70
226462,1186985363,0,1003,0,1,-280,-1190,-70
226464,1186990615,0,1003,0,1,-280,-1190,-70
226465,1186995609,0,1000,4,0,-210,-1120,-70
226467,1187000356,0,1000,4,0,-210,-1120,-70
226468,1187005314,0,1000,4,0,-210,-1120,-70
226469,1187010308,0,1000,4,0,-210,-1120,-70
226470,1187015306,0,1002,3,5,-210,-910,-70
226471,1187020308,0,1002,3,5,-210,-910,-70
226472,1187025305,0,1002,3,5,-210,-910,-70
226473,1187030308,0,1003,1,2,-280,-1120,-70
226474,1187035306,0,1003,1,2,-280,-1120,-70
226475,1187040305,0,1003,1,2,-280,-1120,-70
226476,1187045328,0,1003,1,2,-280,-1120,-70
226477,1187050307,0,1004,5,2,-280,-1050,-70
226478,1187055308,0,1004,5,2,-280,-1050,-70
226479,1187060309,0,1004,5,2,-280,-1050,-70
226480,1187065310,0,1004,5,2,-280,-1050,-70
226481,1187070307,0,1001,1,3,-210,-1050,-70
226482,1187075313,0,1001,1,3,-210,-1050,-70
226483,1187080309,0,1001,1,3,-210,-1050,-70
226484,1187085307,0,1001,1,3,-210,-1050,-70
226485,1187090316,0,1000,5,0,-280,-1120,-70
226486,1187095309,0,1000,5,0,-280,-1120,-70
226487,1187101169,0,1000,5,0,-280,-1120,-70
226489,1187105478,0,1004,3,4,-210,-910,-70
226490,1187110361,0,1004,3,4,-210,-910,-70
226492,1187115339,0,1004,3,4,-210,-910,-70
226493,1187120318,0,1004,3,4,-210,-910,-70
226494,1187125308,0,1003,2,4,-210,-1120,-70
226495,1187130306,0,1003,2,4,-210,-1120,-70
226496,1187135306,0,1003,2,4,-210,-1120,-70
226497,1187140304,0,1003,2,4,-210,-1120,-70
226498,1187145310,0,1001,4,0,-280,-1190,-70
226499,1187150304,0,1001,4,0,-280,-1190,-70
226500,1187155306,0,1001,4,0,-280,-1190,-70
226501,1187160308,0,1002,2,5,-210,-980,-70
226502,1187165304,0,1002,2,5,-210,-980,-70
226503,1187170304,0,1002,2,5,-210,-980,-70
226504,1187175309,0,1002,2,5,-210,-980,-70
226505,1187180308,0,1003,2,3,-210,-1050,-70
226506,1187185313,0,1003,2,3,-210,-1050,-70
226507,1187190312,0,1003,2,3,-210,-1050,-70
226508,1187195308,0,1003,2,3,-210,-1050,-70
226509,1187200309,0,1002,3,1,-210,-1120,-70
226510,1187205309,0,1002,3,1,-210,-1120,-70
226511,1187213125,0,1002,3,1,-210,-1120,-70
226512,1187215397,0,999,1,4,-210,-1050,-140
226514,1187220529,0,999,1,4,-210,-1050,-140
226515,1187227149,0,999,1,4,-210,-1050,-140
226517,1187230337,0,999,1,4,-210,-1050,-140
226518,1187235316,0,1005,5,1,-280,-1050,-140
226519,1187240307,0,1005,5,1,-280,-1050,-140
226520,1187245308,0,1005,5,1,-280,-1050,-140
226521,1187250306,0,1005,5,1,-280,-1050,-140
226522,1187255308,0,1000,1,0,-280,-1190,-70
226523,1187260305,0,1000,1,0,-280,-1190,-70
226524,1187265310,0,1000,1,0,-280,-1190,-70
226525,1187270311,0,1000,1,0,-280,-1190,-70
226526,1187275306,0,1001,4,6,-210,-910,-70
226527,1187280306,0,1001,4,6,-210,-910,-70
226528,1187285305,0,1001,4,6,-210,-910,-70
226529,1187290310,0,1006,4,1,-280,-1120,-70
226530,1187295307,0,1006,4,1,-280,-1120,-70
226531,1187300311,0,1006,4,1,-280,-1120,-70
226532,1187305306,0,1006,4,1,-280,-1120,-70
226533,1187310313,0,1000,0,0,-210,-1190,-70
226534,1187315311,0,1000,0,0,-210,-1190,-70
226535,1187320305,0,1000,0,0,-210,-1190,-70
226536,1187327006,0,1001,7,7,-210,-910,-140
226537,1187330890,0,1001,7,7,-210,-910,-140
226539,1187335518,0,1001,7,7,-210,-910,-140
226540,1187341410,0,1001,7,7,-210,-910,-140
226542,1187345334,0,1005,5,-2,-350,-1190,-70
226543,1187350316,0,1005,5,-2,-350,-1190,-70
226544,1187355311,0,1005,5,-2,-350,-1190,-70
226545,1187360305,0,1005,5,-2,-350,-1190,-70
226546,1187365310,0,1005,-2,3,-210,-980,-70
226547,1187370307,0,1005,-2,3,-210,-980,-70
226548,1187375307,0,1005,-2,3,-210,-980,-70
226549,1187380306,0,1005,-2,3,-210,-980,-70
226550,1187385309,0,998,6,7,-210,-1050,-70
226551,1187390305,0,998,6,7,-210,-1050,-70
226552,1187395316,0,998,6,7,-210,-1050,-70
226553,1187400307,0,1001,4,-3,-350,-1260,-70
226554,1187405309,0,1001,4,-3,-350,-1260,-70
226555,1187410309,0,1001,4,-3,-350,-1260,-70
226556,1187415306,0,1001,4,-3,-350,-1260,-70
226557,1187420310,0,1003,0,3,-210,-910,-70
226558,1187425314,0,1003,0,3,-210,-910,-70
226559,1187430305,0,1003,0,3,-210,-910,-70
226560,1187435319,0,1003,0,3,-210,-910,-70
226561,1187441012,0,1006,10,7,-210,-840,-70
226563,1187445668,0,1006,10,7,-210,-840,-70
226564,1187450581,0,1006,10,7,-210,-840,-70
226565,1187455747,0,998,-3,-2,-280,-1470,-70
226567,1187460332,0,998,-3,-2,-280,-1470,-70
226568,1187465312,0,998,-3,-2,-280,-1470,-70
226569,1187470306,0,998,-3,-2,-280,-1470,-70
226570,1187475308,0,1002,9,2,-210,-840,-140
226571,1187480306,0,1002,9,2,-210,-840,-140
226572,1187485307,0,1002,9,2,-210,-840,-140
226573,1187490308,0,1002,9,2,-210,-840,-140
226574,1187495308,0,1004,2,6,-280,-980,-70
226575,1187500306,0,1004,2,6,-280,-980,-70
226576,1187505317,0,1004,2,6,-280,-980,-70
226577,1187510306,0,1004,2,6,-280,-980,-70
226578,1187515312,0,1004,0,0,-210,-1190,-70
226579,1187520317,0,1004,0,0,-210,-1190,-70
226580,1187525309,0,1004,0,0,-210,-1190,-70
226581,1187530313,0,1001,5,4,-210,-980,-70
226582,1187535306,0,1001,5,4,-210,-980,-70
226583,1187540307,0,1001,5,4,-210,-980,-70
226584,1187545309,0,1001,5,4,-210,-980,-70
226585,1187550305,0,1001,2,1,-280,-1120,-70
226586,1187556924,0,1001,2,1,-280,-1120,-70
226588,1187560459,0,1001,2,1,-280,-1120,-70
226589,1187565379,0,1001,2,1,-280,-1120,-70
226591,1187570604,0,1003,4,0,-280,-1050,-70
226592,1187575341,0,1003,4,0,-280,-1050,-70
226593,1187580314,0,1003,4,0,-280,-1050,-70
226594,1187585309,0,1003,4,7,-210,-910,-70
226595,1187590310,0,1003,4,7,-210,-910,-70
226596,1187595308,0,1003,4,7,-210,-910,-70
226597,1187600306,0,1003,4,7,-210,-910,-70
226598,1187605307,0,1001,3,2,-280,-1120,-70
226599,1187610303,0,1001,3,2,-280,-1120,-70
226600,1187615307,0,1001,3,2,-280,-1120,-70
226601,1187620305,0,1001,3,2,-280,-1120,-70
226602,1187625308,0,1001,2,0,-280,-1120,-70
226603,1187630310,0,1001,2,0,-280,-1120,-70
226604,1187635312,0,1001,2,0,-280,-1120,-70
226605,1187640313,0,1001,2,0,-280,-1120,-70
226606,1187645310,0,1003,4,6,-210,-840,-70
226607,1187650306,0,1003,4,6,-210,-840,-70
226608,1187655309,0,1003,4,6,-210,-840,-70
226609,1187660307,0,1003,2,2,-280,-1120,-70
226610,1187665306,0,1003,2,2,-280,-1120,-70
226611,1187671012,0,1003,2,2,-280,-1120,-70
226613,1187675523,0,1003,2,2,-280,-1120,-70
226614,1187680455,0,1001,4,0,-280,-1120,-70
226616,1187685343,0,1001,4,0,-280,-1120,-70
226617,1187690315,0,1001,4,0,-280,-1120,-70
226618,1187695308,0,1001,4,0,-280,-1120,-70
226619,1187700309,0,1002,4,6,-210,-910,-140
226620,1187705306,0,1002,4,6,-210,-910,-140
226621,1187710307,0,1002,4,6,-210,-910,-140
226622,1187715305,0,1002,2,3,-210,-1120,-70
226623,1187720306,0,1002,2,3,-210,-1120,-70
226624,1187725305,0,1002,2,3,-210,-1120,-70
226625,1187730305,0,1002,2,3,-210,-1120,-70
226626,1187735308,0,1002,3,0,-210,-1050,-70
226627,1187740312,0,1002,3,0,-210,-1050,-70
226628,1187745309,0,1002,3,0,-210,-1050,-70
226629,1187750311,0,1002,3,0,-210,-1050,-70
226630,1187755310,0,1002,3,4,-210,-980,-70
226631,1187760308,0,1002,3,4,-210,-980,-70
226632,1187765314,0,1002,3,4,-210,-980,-70
226633,1187770306,0,1002,3,1,-280,-1120,-70
226634,1187775307,0,1002,3,1,-280,-1120,-70
226635,1187782951,0,1002,3,1,-280,-1120,-70
226636,1187785351,0,1002,3,1,-280,-1120,-70
226638,1187790675,0,1002,2,1,-210,-1050,-70
226639,1187796920,0,1002,2,1,-210,-1050,-70
226642,1187800338,0,1002,2,1,-210,-1050,-70
226643,1187805315,0,1002,2,1,-210,-1050,-70
226644,1187810311,0,1002,2,4,-210,-980,-70
226645,1187815306,0,1002,2,4,-210,-980,-70
226646,1187820310,0,1002,2,4,-210,-980,-70
226647,1187825311,0,1002,2,4,-210,-1120,-70
226648,1187830305,0,1002,2,1,-280,-1120,-70
226649,1187835308,0,1002,2,1,-280,-1120,-70
226650,1187840309,0,1002,2,1,-280,-1120,-70
226651,1187845306,0,1002,2,2,-210,-1050,-70
226652,1187850316,0,1002,2,2,-210,-1050,-70
226653,1187855308,0,1002,2,2,-210,-1050,-70
226654,1187860309,0,1002,2,2,-210,-1050,-70
226655,1187865309,0,1002,2,4,-210,-980,-70
226656,1187870306,0,1002,2,4,-210,-980,-70
226657,1187875307,0,1002,2,4,-210,-980,-70
226658,1187880312,0,1002,2,4,-210,-980,-70
226659,1187885307,0,1003,2,1,-280,-1120,-70
226660,1187890320,0,1003,2,1,-280,-1120,-70
226661,1187896864,0,1003,2,1,-280,-1120,-70
226663,1187900541,0,1001,3,1,-210,-1050,-70
226664,1187905508,0,1001,3,1,-210,-1050,-70
226665,1187910460,0,1001,3,1,-210,-1050,-70
226667,1187915333,0,1001,3,1,-210,-1050,-70
226668,1187920317,0,1001,3,5,-210,-980,-70
226669,1187925307,0,1001,3,5,-210,-980,-70
226670,1187930308,0,1001,3,5,-210,-980,-70
226671,1187935311,0,1001,3,5,-210,-980,-70
226672,1187940309,0,1002,2,0,-280,-1120,-70
226673,1187945317,0,1002,2,0,-280,-1120,-70
226674,1187950307,0,1002,2,0,-280,-1120,-70
226675,1187955305,0,1002,4,2,-210,-980,-70
226676,1187960309,0,1002,4,2,-210,-980,-70
226677,1187965305,0,1002,4,2,-210,-980,-70
226678,1187970308,0,1002,4,2,-210,-980,-70
226679,1187975311,0,1002,2,4,-210,-1050,-70
226680,1187980309,0,1002,2,4,-210,-1050,-70
226681,1187985313,0,1002,2,4,-210,-1050,-70
226682,1187990309,0,1002,2,4,-210,-1050,-70
226683,1187995310,0,1002,3,0,-280,-1120,-70
226684,1188000306,0,1002,3,0,-280,-1120,-70
226685,1188005309,0,1002,3,0,-280,-1120,-70
226686,1188010850,0,1002,3,2,-210,-980,-70
226688,1188015480,0,1002,3,2,-210,-980,-70
226689,1188020378,0,1002,3,2,-210,-980,-70
226690,1188025526,0,1002,3,2,-210,-980,-70
226692,1188030346,0,1002,3,3,-210,-1050,-70
226693,1188035313,0,1002,3,3,-210,-1050,-70
226694,1188040314,0,1002,3,3,-210,-1050,-70
226695,1188045308,0,1002,3,3,-210,-1050,-70
226696,1188050305,0,1001,4,1,-280,-1050,-70
226697,1188055305,0,1001,4,1,-280,-1050,-70
226698,1188060303,0,1001,4,1,-280,-1050,-70
226699,1188065305,0,1001,4,1,-280,-1050,-70
226700,1188070307,0,1002,3,4,-210,-980,-70
226701,1188075303,0,1002,3,4,-210,-980,-70
226702,1188080308,0,1002,3,4,-210,-980,-70
226703,1188085304,0,1002,3,2,-210,-1050,-70
226704,1188090304,0,1002,3,2,-210,-1050,-70
226705,1188095308,0,1002,3,2,-210,-1050,-70
226706,1188100308,0,1002,3,2,-210,-1050,-70
226707,1188105306,0,1003,3,2,-280,-1120,-70
226708,1188110316,0,1003,3,2,-280,-1120,-70
226709,1188115309,0,1003,3,2,-280,-1120,-70
226710,1188120306,0,1003,3,2,-280,-1120,-70
226711,1188126793,0,1002,3,4,-210,-1050,-70
226713,1188130686,0,1002,3,4,-210,-1050,-70
226714,1188135623,0,1002,3,4,-210,-1050,-70
226716,1188140403,0,1002,3,2,-210,-1120,-70
226717,1188145351,0,1002,3,2,-210,-1120,-70
226718,1188150313,0,1002,3,2,-210,-1120,-70
226719,1188155311,0,1002,3,2,-210,-1120,-70
226720,1188160306,0,1002,2,2,-210,-1050,-70
226721,1188165307,0,1002,2,2,-210,-1050,-70
226722,1188170304,0,1002,2,2,-210,-1050,-70
226723,1188175306,0,1002,2,2,-210,-1050,-70
226724,1188180309,0,1002,2,4,-210,-980,-70
226725,1188185307,0,1002,2,4,-210,-980,-70
226726,1188190303,0,1002,2,4,-210,-980,-70
226727,1188195309,0,1003,2,1,-280,-1120,-70
226728,1188200306,0,1003,3,1,-280,-1120,-70
226729,1188205310,0,1003,3,1,-280,-1120,-70
226730,1188210317,0,1003,3,1,-280,-1120,-70
226731,1188215307,0,1002,3,2,-210,-1050,-70
226732,1188220315,0,1002,3,2,-210,-1050,-70
226733,1188225308,0,1002,3,2,-210,-1050,-70
226734,1188230304,0,1002,3,2,-210,-1050,-70
226735,1188235314,0,1003,3,3,-280,-980,-70
226736,1188241048,0,1003,3,3,-280,-980,-70
226738,1188245535,0,1003,3,3,-280,-980,-70
226739,1188250514,0,1003,3,3,-280,-980,-70
226741,1188255337,0,1001,4,2,-280,-1120,-70
226742,1188260322,0,1001,4,2,-280,-1120,-70
226743,1188265312,0,1001,4,2,-280,-1120,-70
226744,1188270309,0,1003,3,2,-210,-1050,-70
226745,1188275307,0,1003,3,2,-210,-1050,-70
226746,1188280305,0,1003,3,2,-210,-1050,-70
226747,1188285308,0,1003,3,2,-210,-1050,-70
226748,1188290306,0,1003,3,4,-210,-1050,-70
226749,1188295306,0,1003,3,4,-210,-1050,-70
226750,1188300306,0,1003,3,4,-210,-1050,-70
226751,1188305317,0,1003,3,4,-210,-1050,-70
226752,1188310308,0,1002,2,1,-280,-1120,-70
226753,1188315311,0,1002,2,1,-280,-1120,-70
226754,1188320312,0,1002,2,1,-280,-1120,-70
226755,1188325306,0,1002,2,1,-210,-1050,-70
226756,1188330310,0,1002,2,1,-210,-1050,-70
226757,1188335305,0,1002,2,1,-210,-1050,-70
226758,1188340307,0,1002,2,1,-210,-1050,-70
226759,1188345315,0,1002,3,3,-210,-1050,-70
226760,1188352785,0,1002,3,3,-210,-1050,-70
226761,1188355367,0,1002,3,3,-210,-1050,-70
226763,1188360463,0,1002,3,3,-210,-1050,-70
226764,1188366732,0,1001,3,2,-280,-1120,-70
226766,1188370336,0,1001,3,2,-280,-1120,-70
226767,1188375313,0,1001,3,2,-280,-1120,-70
226768,1188380307,0,1001,3,2,-210,-1050,-70
226769,1188385310,0,1001,3,2,-210,-1050,-70
226770,1188390308,0,1001,3,2,-210,-1050,-70
226771,1188395308,0,1001,3,2,-210,-1050,-70
226772,1188400313,0,1002,2,3,-210,-1050,-70
226773,1188405309,0,1002,2,3,-210,-1050,-70
226774,1188410306,0,1002,2,3,-210,-1050,-70
226775,1188415306,0,1002,2,3,-210,-1050,-70
226776,1188420310,0,1002,3,1,-210,-1120,-70
226777,1188425307,0,1002,3,1,-210,-1120,-70
226778,1188430312,0,1002,3,1,-210,-1120,-70
226779,1188435306,0,1002,3,1,-210,-1120,-70
226780,1188440313,0,1002,3,1,-210,-1050,-70
226781,1188445305,0,1002,3,1,-210,-1050,-70
226782,1188450307,0,1002,3,1,-210,-1050,-70
226783,1188455312,0,1002,4,4,-210,-1050,-70
226784,1188460311,0,1002,4,4,-210,-1050,-70
226785,1188466703,0,1002,4,4,-210,-1050,-70
226786,1188470597,0,1002,4,4,-210,-1050,-70
226788,1188475575,0,1002,2,0,-280,-1120,-70
226789,1188481265,0,1002,2,0,-280,-1120,-70
226791,1188485338,0,1002,2,0,-280,-1120,-70
226792,1188490316,0,1002,2,0,-280,-1120,-70
226793,1188495310,0,1002,3,2,-210,-1050,-70
226794,1188500307,0,1002,3,2,-210,-1050,-70
226795,1188505305,0,1002,3,2,-210,-1050,-70
226796,1188510306,0,1002,3,3,-280,-1050,-70
226797,1188515311,0,1002,3,3,-280,-1050,-70
226798,1188520304,0,1002,3,3,-280,-1050,-70
226799,1188525315,0,1002,3,3,-280,-1050,-70
226800,1188530312,0,1002,3,1,-280,-1120,-70
226801,1188535307,0,1002,3,1,-280,-1120,-70
226802,1188540308,0,1002,3,1,-280,-1120,-70
226803,1188545305,0,1002,3,1,-280,-1120,-70
226804,1188550308,0,1002,3,3,-280,-1050,-70
226805,1188555318,0,1002,3,3,-280,-1050,-70
226806,1188560307,0,1002,3,3,-280,-1050,-70
226807,1188565312,0,1002,2,3,-280,-1050,-70
226808,1188570307,0,1002,2,3,-280,-1050,-70
226809,1188575305,0,1002,2,3,-280,-1050,-70
226810,1188580650,0,1002,2,3,-280,-1050,-70
226812,1188585643,0,1001,3,2,-280,-1050,-70
226813,1188590517,0,1001,3,2,-280,-1050,-70
226815,1188595588,0,1001,3,2,-280,-1050,-70
226816,1188600342,0,1001,3,2,-280,-1050,-70
226817,1188605317,0,1002,3,2,-280,-1050,-70
226818,1188610311,0,1002,3,2,-280,-1050,-70
226819,1188615309,0,1002,3,2,-280,-1050,-70
226820,1188620309,0,1002,3,2,-280,-1050,-70
226821,1188625309,0,1002,3,3,-280,-1050,-70
226822,1188630305,0,1002,3,3,-280,-1050,-70
226823,1188635307,0,1002,3,3,-280,-1050,-70
226824,1188640307,0,1002,3,2,-210,-1050,-70
226825,1188645308,0,1002,3,2,-210,-1050,-70
226826,1188650308,0,1002,3,2,-210,-1050,-70
226827,1188655306,0,1002,3,2,-210,-1050,-70
226828,1188660313,0,1002,4,2,-210,-1050,-70
226829,1188665308,0,1002,4,2,-210,-1050,-70
226830,1188670308,0,1002,4,2,-210,-1050,-70
226831,1188675307,0,1002,4,2,-210,-1050,-70
226832,1188680306,0,1002,3,3,-210,-1050,-70
226833,1188685308,0,1002,3,3,-210,-1050,-70
226834,1188690315,0,1002,3,3,-210,-1050,-70
226835,1188696587,0,1002,3,3,-210,-1050,-70
226837,1188700382,0,1002,3,3,-210,-1050,-70
226838,1188705429,0,1002,3,3,-210,-1050,-70
226840,1188710341,0,1002,3,3,-210,-1050,-70
226841,1188715314,0,1001,3,3,-210,-1050,-70
226842,1188720308,0,1001,3,3,-210,-1050,-70
226843,1188725310,0,1001,3,3,-210,-1050,-70
226844,1188730307,0,1001,3,3,-210,-1050,-70
226845,1188735307,0,1002,3,4,-280,-1050,-70
226846,1188740306,0,1002,3,4,-280,-1050,-70
226847,1188745307,0,1002,3,4,-280,-1050,-70
226848,1188750306,0,1004,3,2,-280,-1050,-70
226849,1188755309,0,1004,3,2,-280,-1050,-70
226850,1188760307,0,1004,3,2,-280,-1050,-70
226851,1188765304,0,1004,3,2,-280,-1050,-70
226852,1188770311,0,1001,2,2,-210,-1120,-70
226853,1188775309,0,1001,2,2,-210,-1120,-70
226854,1188780305,0,1001,2,2,-210,-1120,-70
226855,1188785322,0,1001,2,2,-210,-1120,-70
226856,1188790308,0,1003,3,4,-210,-1050,-70
226857,1188795307,0,1003,3,4,-210,-1050,-70
226858,1188800313,0,1003,3,4,-210,-1050,-70
226859,1188808644,0,1000,2,1,-280,-1190,-70
226860,1188810707,0,1000,2,1,-280,-1190,-70
226862,1188815659,0,1000,2,1,-280,-1190,-70
226863,1188822590,0,1000,2,1,-280,-1190,-70
226866,1188825334,0,1003,6,2,-280,-980,-140
226867,1188830315,0,1003,6,2,-280,-980,-140
226868,1188835306,0,1003,6,2,-280,-980,-140
226869,1188840309,0,1003,6,2,-280,-980,-140
226870,1188845306,0,1000,0,3,-210,-1120,-70
226871,1188850306,0,1000,0,3,-210,-1120,-70
226872,1188855311,0,1000,0,3,-210,-1120,-70
226873,1188860306,0,1000,0,3,-210,-1120,-70
